Kristien Vanden Bussche%The Boxtrolls
Payton Curtis%The Boxtrolls
Adam Fisher%The Boxtrolls
Mael Gourmelen%The Boxtrolls
Charles Greenfield%The Boxtrolls
Mike Hollenbeck%The Boxtrolls
Rachelle Lambden%The Boxtrolls
Adam Lawthers%The Boxtrolls
Matias Liebrecht%The Boxtrolls
Dan MacKenzie%The Boxtrolls
Kevin Parry%The Boxtrolls
Shane Prigmore%The Boxtrolls
Gabe Sprenger%The Boxtrolls
Anthony Straus%The Boxtrolls
Philippe Tardif%The Boxtrolls
David Vandervoort%The Boxtrolls
Ian Whitlock%The Boxtrolls
Kyle Williams%The Boxtrolls
Steve Emerson%The Boxtrolls
Brian Van't Hul%The Boxtrolls
Claudia Amatulli%The Boxtrolls
Jeremy Fenske%The Boxtrolls
Michael Owens%Mercury Rising
Julie Creighton%Mercury Rising
Tom Kennedy%Mercury Rising
Genndy Tartakovsky%Priest
Aaron Williams%Priest
Jonah Loop%Just Like Heaven
John E. Sullivan%Just Like Heaven
Robert Rossello%Just Like Heaven
Al Broussard%Just Like Heaven
Edward M. Cox%Just Like Heaven
David Ziek%Just Like Heaven
Alexander Fernandes%Mr. Popper's Penguins
Daniel Lindsey%Mr. Popper's Penguins
Tony Mecca%Mr. Popper's Penguins
Dixie Pizani%Mr. Popper's Penguins
Rohit Kolhe%Mr. Popper's Penguins
Samidha Nagwekar%Mr. Popper's Penguins
Loyd Price%The Pirates! In an Adventure with Scientists!
Michael Schlingmann%The Pirates! In an Adventure with Scientists!
Lee Wilton%The Pirates! In an Adventure with Scientists!
Malcolm Lamont%The Pirates! In an Adventure with Scientists!
Philippe Tardif%The Pirates! In an Adventure with Scientists!
Ian Whitlock%The Pirates! In an Adventure with Scientists!
Jan-Erik Maas%The Pirates! In an Adventure with Scientists!
Ludovic Berardo%The Pirates! In an Adventure with Scientists!
Florian Perinelle%The Pirates! In an Adventure with Scientists!
Dan Ramsay%The Pirates! In an Adventure with Scientists!
Andy Spilsted%The Pirates! In an Adventure with Scientists!
Dug Calder%The Pirates! In an Adventure with Scientists!
Darren Burgess%The Pirates! In an Adventure with Scientists!
Steve Cox%The Pirates! In an Adventure with Scientists!
Jason Comley%The Pirates! In an Adventure with Scientists!
Alison Evans%The Pirates! In an Adventure with Scientists!
Jo Fenton%The Pirates! In an Adventure with Scientists!
Jay Grace%The Pirates! In an Adventure with Scientists!
Wendy Griffiths%The Pirates! In an Adventure with Scientists!
Richard Haynes%The Pirates! In an Adventure with Scientists!
Todor Iliev%The Pirates! In an Adventure with Scientists!
Gareth Love%The Pirates! In an Adventure with Scientists!
Rhodri Lovett%The Pirates! In an Adventure with Scientists!
Grant Maisey%The Pirates! In an Adventure with Scientists!
Andree Neemann%The Pirates! In an Adventure with Scientists!
Julia Peguet%The Pirates! In an Adventure with Scientists!
Christopher Peladan%The Pirates! In an Adventure with Scientists!
Pascual Perez%The Pirates! In an Adventure with Scientists!
Claire Rolls%The Pirates! In an Adventure with Scientists!
Rita Sampaio%The Pirates! In an Adventure with Scientists!
Tom Sewell%The Pirates! In an Adventure with Scientists!
Laurie Sitzia%The Pirates! In an Adventure with Scientists!
Andy Symanowski%The Pirates! In an Adventure with Scientists!
Darren Thomson%The Pirates! In an Adventure with Scientists!
Justine Waldie%The Pirates! In an Adventure with Scientists!
Dean Watson%The Pirates! In an Adventure with Scientists!
Johnny Lockwood%Elizabeth: The Golden Age
Richard Stammers%Elizabeth: The Golden Age
Steve Street%Elizabeth: The Golden Age
Michelle Corney%Elizabeth: The Golden Age
Victoria Mowlam%Elizabeth: The Golden Age
Thomas G. Smith%Gods and Generals
Matt Hullum%Gods and Generals
Justin Paul Ritter%Gods and Generals
Adam Howard%Gods and Generals
Jon Townley%Gods and Generals
Lorraine Rozon%Gods and Generals
Wayne D. Barlowe%Blade II
Steve Watson%Blade II
Bob Munroe%Blade II
Dominic Parker%Blade II
Nicholas Brooks%Blade II
Nick Allder%Blade II
George Macri%Blade II
Blair Clark%Blade II
Terry Bradley%Blade II
Nordin Rahhali%Blade II
Robert Duncan%Blade II
Dominic Sidoli%Blade II
Craig Hayes%Blade II
Justin Martin%Blade II
David Sosalla%Blade II
Ruth Greenberg%Blade II
Edward Irastorza%Blade II
Susan MacLeod%Blade II
Asregadoo Arundi%Blade II
Kandece Brown%Blade II
David Rosenthal%Blade II
Vicki Wong%Blade II
Warren J.W. Leathem%Blade II
Paul Anderson%Blade II
Jerry Corda-Stanley%Blade II
Matthias Wittmann%Flags of Our Fathers
Hugo Dominguez%Flags of Our Fathers
Philippe Hubin%From Paris with Love
Thierry Flament%From Paris with Love
Pascal Laurent%From Paris with Love
Roxane Fechner%From Paris with Love
Elodie Glain%From Paris with Love
Constance Bracewell%Me, Myself & Irene
Allison Troxell%Me, Myself & Irene
Tom Gibbons%Ted
Avner Engel%Ted
Nicholas Tripodi%Ted
Daniel Fotheringham%Ted
Neil Kennedy%Ted
Shane Hall%Ted
Jimmy Almeida%Ted
Andy Hass%Ted
Danny Southard%Ted
Steve Budd%Ted
Andrea Castagnoli%Ted
Aaron Clement%Ted
Aaron Clement%Ted
Ben Forster%Ted
Shaun Freeman%Ted
David Good%Ted
Trevor Hunter%Ted
Louis Jones%Ted
Victoria Livingstone%Ted
Jonathan Lyons%Ted
Brian Mendenhall%Ted
Loïc Miermont%Ted
Jess Morris%Ted
Christopher Mullins%Ted
Heath Pagram%Ted
Christel Pougeoise%Ted
Mark Powers%Ted
Nathan Ross%Ted
Amita Sahgal%Ted
Scott Slater%Ted
Miles Southan%Ted
Johnny Turco%Ted
Larry White%Ted
William R. Wright%Ted
Ryan Bradley%Ted
Daniel Sudick%The Negotiator
Tim T. Cunningham%Into the Storm
Eric A. Kohler%Into the Storm
Simon Stanley-Clamp%Into the Storm
Jay Barton%Into the Storm
Nordin Rahhali%Into the Storm
Chad Wiebe%Into the Storm
Carrie Rishel%Into the Storm
Doug Oddy%Into the Storm
Jamison Huber%Into the Storm
Charlene Eberle Douglas%Into the Storm
Dominique Derrenger%Into the Storm
Aravind Jayaraman%Into the Storm
Dennis Michelson%Gremlins 2: The New Batch
Justin Kohn%The Life Aquatic with Steve Zissou
Martin Meunier%The Life Aquatic with Steve Zissou
Colin Davies%Dream House
Marc Kolbe%Dream House
George Macri%Dream House
Joseph Bell%Dream House
Rebecca Ramsey%Dream House
Mary Stuart-Welch%Dream House
Dion Hatch%Dream House
Tom Mahoney%Dream House
David Neil Trifunovich%Dream House
Tamara Watts Kent%Scary Movie 3
Stuart Robertson%Scary Movie 3
John C. Carlucci%Scary Movie 3
Joe Henke%Scary Movie 3
Michelle Butler%Scary Movie 3
Chris B. Schnitzer%Scary Movie 3
Lori J. Nelson%The Bucket List
Corinne Villa%The Bucket List
Kyle Balda%A Bug's Life
Anthony Scott%A Bug's Life
Michael Parks%A Bug's Life
Rick Maki%A Bug's Life
Burt Dalton%Tin Cup
Jeffrey A. Okun%Red Riding Hood
Anthony Di Ninno%Final Destination 5
Darren Griffiths%Final Destination 5
Brad Schiff%Fantastic Mr. Fox
Mark Gustafson%Fantastic Mr. Fox
Tobias Fouracre%Fantastic Mr. Fox
Tim Allen%Fantastic Mr. Fox
Peter Dodd%Fantastic Mr. Fox
Anthony Farquhar-Smith%Fantastic Mr. Fox
Jens Jonathan Gulliksen%Fantastic Mr. Fox
Malcolm Lamont%Fantastic Mr. Fox
Jason Stalman%Fantastic Mr. Fox
Trey Thomas%Fantastic Mr. Fox
Chris Tichborne%Fantastic Mr. Fox
Mark Waring%Fantastic Mr. Fox
Daniel Alderson%Fantastic Mr. Fox
Payton Curtis%Fantastic Mr. Fox
Jeff Riley%Fantastic Mr. Fox
Andrew Salter%Fantastic Mr. Fox
Timon Dowdeswell%Fantastic Mr. Fox
Chuck Duke%Fantastic Mr. Fox
Daniel Gill%Fantastic Mr. Fox
Will Hodge%Fantastic Mr. Fox
Michael Hughes%Fantastic Mr. Fox
Kim Keukeleire%Fantastic Mr. Fox
Jody Meredith%Fantastic Mr. Fox
Leo Nicholson%Fantastic Mr. Fox
Andy Biddle%Fantastic Mr. Fox
Kevin Walton%Fantastic Mr. Fox
Elie Chapuis%Fantastic Mr. Fox
Ray Lewis%Fantastic Mr. Fox
Caroline Maure%Fantastic Mr. Fox
Patricia Sourdes%Fantastic Mr. Fox
Andy Spilsted%Fantastic Mr. Fox
Julie D'Antoni%Big Miracle
David Wallace Allen%Cirque du Freak: The Vampire's Assistant
Julie D'Antoni%Cirque du Freak: The Vampire's Assistant
Cesar Diaz Melendez%Frankenweenie
Danail Kraev%Frankenweenie
Tobias Fouracre%Frankenweenie
Chris Gilligan%Frankenweenie
Tim Allen%Frankenweenie
Peter Dodd%Frankenweenie
Anthony Elworthy%Frankenweenie
Jens Jonathan Gulliksen%Frankenweenie
Brian Leif Hansen%Frankenweenie
Trey Thomas%Frankenweenie
Mark Waring%Frankenweenie
Tim Ledbury%Frankenweenie
Daniel Alderson%Frankenweenie
Kristien Vanden Bussche%Frankenweenie
Rachelle Lambden%Frankenweenie
Matias Liebrecht%Frankenweenie
Chuck Duke%Frankenweenie
Kim Keukeleire%Frankenweenie
Jody Meredith%Frankenweenie
Marjolaine Parot%Frankenweenie
Steve Warne%Frankenweenie
Boris Wolf%Frankenweenie
Dobrin Yanev%Frankenweenie
Jonny Ffinch%Frankenweenie
Matt Linder%John Q
Tony Kenny%John Q
Ken Dackermann%John Q
Robert Tezai%We're the Millers
David D. Johnson%Austin Powers: The Spy Who Shagged Me
Gerd Nefzer%Resident Evil
Phil Bignell%Resident Evil
Simone Day%Resident Evil
Richard Yuricich%Resident Evil
Janek Sirrs%The Ladykillers
Dottie Starling%In Time
Ken Pepiot%Predator 2
Joel Hynek%Predator 2
William Stout%Predator 2
Robert Grasmere%Predator 2
J.W. Kompare%Predator 2
Michael Schlingmann%Valiant
Henrik Fett%The Fountain
Matthew Gratzner%The Fountain
Persis Reynolds%The Fountain
Jenny Foster%The Fountain
Louis Morin%The Fountain
Phil Jones%The Fountain
Jeremy Oddo%The Fountain
Philippe Sylvain%The Fountain
Thai Son Doan%The Fountain
Michel Héroux%The Fountain
Mark G. Soper%The Fountain
Laurent M. Abecassis%The Fountain
Raymond Gieringer%The Fountain
Gunnar Hansen%The Fountain
Peter Oberdorfer%The Fountain
Dave Kupczyk%Cats Don't Dance
Rick Schneider%Cats Don't Dance
Matthew Schofield%Cats Don't Dance
Jeff Johnson%Cats Don't Dance
Simon Rodgers%Cats Don't Dance
Al Holter%Cats Don't Dance
Derek L'Estrange%Cats Don't Dance
Miri Yoon%Cats Don't Dance
Liz Radley%Million Dollar Baby
James D. Tittle%Million Dollar Baby
Mike Gabriel%Winnie the Pooh
Andreas Deja%Winnie the Pooh
Nik Ranieri%Winnie the Pooh
Marlon West%Winnie the Pooh
Bill Perkins%Winnie the Pooh
Bert Klein%Winnie the Pooh
Anthony DeRosa%Winnie the Pooh
Joe Pitt%Winnie the Pooh
Matsune Suzuki%Winnie the Pooh
Doug Walker%Winnie the Pooh
Mael Gourmelen%Winnie the Pooh
Frans Vischer%Winnie the Pooh
Yogesh Badhe%Winnie the Pooh
Kyle Odermatt%Winnie the Pooh
Lorelay Bove%Winnie the Pooh
Shiyoon Kim%Winnie the Pooh
Sarah Airriess%Winnie the Pooh
Ruben A. Aquino%Winnie the Pooh
Russ Edmonds%Winnie the Pooh
Brian Ferguson%Winnie the Pooh
Mario Furmanczyk%Winnie the Pooh
Hyun Min Lee%Winnie the Pooh
Joachim Grüninger%Eight Legged Freaks
Tim T. Cunningham%Eight Legged Freaks
Karen E. Goulekas%Eight Legged Freaks
Kelvin Lee%Eight Legged Freaks
Drew McKeen%Eight Legged Freaks
Thomas Dadras%Eight Legged Freaks
Andy Barrios%Eight Legged Freaks
Jens Döldissen%Eight Legged Freaks
Carol Ashley%Eight Legged Freaks
Don Michael Paul%Aladdin
Francis Glebas%Aladdin
Hans Bacher%Aladdin
Peter Gullerud%Aladdin
Robert Stromberg%Identity
Julia Frey%Identity
Vicki Galloway-Weimer%Identity
David D. Johnson%Zoolander
Don Lee%Zoolander
Walter Garcia%Zoolander
Carole Cowley%Zoolander
Patrick McClung%Alexander and the Terrible, Horrible, No Good, Very Bad Day
Christopher Lance%Alexander and the Terrible, Horrible, No Good, Very Bad Day
Amol Parulekar%Alexander and the Terrible, Horrible, No Good, Very Bad Day
Simon Descamps%3 Days to Kill
Christophe Ferrier%3 Days to Kill
Kevin Berger%Brick Mansions
Simon Descamps%Brick Mansions
Raphaël Kourilsky%Brick Mansions
Martin Lipmann%Brick Mansions
Aniela Sidorska%A Walk Among the Tombstones
Luke DiTommaso%A Walk Among the Tombstones
Henry Langstraat%A Walk Among the Tombstones
Austin Meyers%A Walk Among the Tombstones
Steve Riley%Gran Torino
Mark Freund%Gran Torino
Julian Levi%Gran Torino
Darin McCormick-Millett%Gran Torino
Kelly Port%Gran Torino
George Cawood%The House Bunny
Melissa Taylor%The Shawshank Redemption
Phil Dale%The Adventures of Pinocchio
Michael Parks%Shark Night
Joel Fletcher%Straw Dogs
Alison Savitch%I Still Know What You Did Last Summer
Kim Lavery%I Still Know What You Did Last Summer
Jeffrey Willerth%I Still Know What You Did Last Summer
Eli Jarra%I Still Know What You Did Last Summer
John D. Milinac%I Still Know What You Did Last Summer
Phil Tippett%The Empire Strikes Back
Richard Edlund%The Empire Strikes Back
Ralph McQuarrie%The Empire Strikes Back
Craig Boyajian%Spaceballs
Jerry Hall%There's Something About Mary
Hans van Helden%Black Book
Olaf Wendt%Black Book
Martial Vallanchon%Joyeux Noël
Alan Banis%Before I Go to Sleep
Sarah McMurdo%Away We Go
Dennis Berardi%Away We Go
Glenn Allen%Away We Go
Richard Friedlander%Away We Go
Eric J. Robertson%Away We Go
Matt Glover%Away We Go
Lauren Ritchie%12 Years a Slave
Dottie Starling%12 Years a Slave
Tim LeDoux%12 Years a Slave
Jason Sanford%12 Years a Slave
Elbert Irving IV%12 Years a Slave
Michael Wood%Edward Scissorhands
Adam Beck%Return to Never Land
Joe Giampapa%Return to Never Land
Christina Butterfield%Return to Never Land
Brad Hughes%Return to Never Land
Hong Qi%Return to Never Land
Dottie Starling%Selma
Greg Tiernan%The Tigger Movie
Chris Butler%The Tigger Movie
Kimie Calvert%The Tigger Movie
Craig R. Maras%The Tigger Movie
Jeff Johnson%The Tigger Movie
Eric Koenig%The Tigger Movie
Masaru Oshiro%The Tigger Movie
Gabriele Zucchelli%The Tigger Movie
Kazuhiro Ohmame%The Tigger Movie
Robert Sledge%The Tigger Movie
Ritsuko Notani%The Tigger Movie
Dorse A. Lanpher%The Black Hole
Joe Hale%The Black Hole
Ted Kierscey%The Black Hole
Peter Chiang%The Debt
Matthew Plummer%The Debt
Natalie Stopford%The Debt
Erik Liles%Nancy Drew
James Rogers%Daybreakers
Chad Malbon%Daybreakers
Rangi Sutton%Daybreakers
Rod Park%Into the Wild
Donald Frazee%Into the Wild
Cedric Nicolas-Troyan%The Weather Man
Robert D. Bailey%Dances with Wolves
Paul Curley%Dances with Wolves
Matthew Yuricich%Dances with Wolves
Kaori Fujii%Spirited Away
Naoya Furukawa%Spirited Away
Makiko Futaki%Spirited Away
Hideyoshi Hamatsu%Spirited Away
Shinji Hashimoto%Spirited Away
Takeshi Imamura%Spirited Away
Kuniyuki Ishii%Spirited Away
Masashi Ando%Spirited Away
Yoshiyuki Momose%Spirited Away
Masaru Oshiro%Spirited Away
Thomas Baker%Spirited Away
Kitarô Kôsaka%Spirited Away
Shin'ya Ôhira%Spirited Away
Michiyo Yasuda%Spirited Away
Kim Eun-young%Spirited Away
Yoshitake Iwakami%Spirited Away
Peter Chiang%United 93
Alex Hope%United 93
Matthew Plummer%United 93
Stuart Farley%United 93
Clare Tinsley%United 93
Rick Leary%United 93
Carlo Rambaldi%Conan the Destroyer
Charles L. Finance%Conan the Destroyer
John K. Stirber%Conan the Destroyer
Peter Chiang%The Tailor of Panama
Emily Edwards%The Tailor of Panama
Gayle Busby%Step Up 2: The Streets
Robert Vazquez%Step Up 2: The Streets
Brett Dowler%Let's Be Cops
Bruce Woloshyn%Let's Be Cops
Dawn Brooks Macleod%Let's Be Cops
Wendy Garfinkle%Let's Be Cops
Shaina Holmes%Let's Be Cops
Katherine Soares%Let's Be Cops
Sarah McCulley%Let's Be Cops
John P. Mesa%Sideways
Justin Ball%Brooklyn's Finest
Glenn Allen%Brooklyn's Finest
Richard Friedlander%Brooklyn's Finest
Mark Freund%American Dreamz
David Fletcher%The White Countess
Alain Carsoux%Zulu
Joel Pinto%Zulu
Rob Hodgson%American Beauty
Jonathan F. Styrlund%American Beauty
Janet Yale%American Beauty
David Goldberg%American Beauty
John Cassella%American Beauty
Paula Bonhomme%American Beauty
Ralph Merzbach%American Beauty
Olivier Sarda%American Beauty
Mark Holt%The Theory of Everything
Noga Alon Stein%The Theory of Everything
Ines Li%The Theory of Everything
Finola O'Brien%The Theory of Everything
Julien Maisonneuve%Wild
Jean-François Ferland%Wild
Marc Cote%Wild
Dottie Starling%Drive
Jerry Spivack%Drive
John Myers%Drive
Earle Stuart Callender%28 Weeks Later
Carl Grinter%28 Weeks Later
Sean Mathiesen%28 Weeks Later
Will Cohen%28 Weeks Later
John Dietz%28 Weeks Later
Paddy Eason%28 Weeks Later
Tim Field%28 Weeks Later
Matt Fox%28 Weeks Later
Morgane Furio%28 Weeks Later
Edwina Hayes%28 Weeks Later
Sarah Hemsley%28 Weeks Later
Sheila Wickens%28 Weeks Later
Bruce Woloshyn%28 Weeks Later
James Whitlam%28 Weeks Later
Richard Trus%Disturbing Behavior
Adalberto Al Lopez%Disturbing Behavior
Robert C. Powers%Disturbing Behavior
Christoph Roth%A Most Wanted Man
Jean-Michel Boublil%A Most Wanted Man
Malte Sarnes%A Most Wanted Man
Johnathan R. Banta%The Big Lebowski
Robert Chapin%The Big Lebowski
Janek Sirrs%The Big Lebowski
Janet Yale%The Big Lebowski
Henrik Fett%Boat Trip
Mark S. Driscoll%Boat Trip
Mark L. Mitchell%Boat Trip
Andreas Korth%Boat Trip
Sam Conway%Never Let Me Go
Megan Fernandez%Listening
Becky Roberts%Slumdog Millionaire
Adam Gascoyne%Slumdog Millionaire
Shivananda R. Mohili%Slumdog Millionaire
Roma O'Connor%Slumdog Millionaire
Rocco Passionino%Hot Tub Time Machine 2
Chris Roff%Hot Tub Time Machine 2
Matt Kutcher%Hot Tub Time Machine 2
Joseph Payo%Hot Tub Time Machine 2
Antony Bluff%Under the Skin
Earle Stuart Callender%Under the Skin
Tom Debenham%Under the Skin
Dominic Parker%Under the Skin
Tim Field%Under the Skin
Huseyin Caner%Under the Skin
Mark Dornfeld%Infamous
Michele Ferrone%Infamous
Tommy Frazier %Think Like a Man
Richard Malzahn%How High
Paul Gentry%Fortress
Nancy Rushlow%Fortress
Stan Winston%Invaders from Mars
Paul Boyington%Invaders from Mars
Hans Metz%Invaders from Mars
Andy Clarke%Brooklyn
Gary Brown%Brooklyn
Gillian Mackie%Brooklyn
Ciara Gillan%Brooklyn
Ed Bruce%The Last Days on Mars
Adam McInnes%The Last Days on Mars
Sarah Mooney%The Last Days on Mars
Jamison Scott Goei%The Purge: Election Year
Christopher Sinnott%The Purge: Election Year
Matthew T. Lynn%The Purge: Election Year
James David Hattin%The Purge: Election Year
Matthew Noren%The Purge: Election Year
Joe Harkins%The Purge: Election Year
Brenton Murrell%The Purge: Election Year
David McElfresh%The Purge: Election Year
Shaina Holmes%The Purge: Election Year
Patrick Neighly%The Purge: Election Year
Piet Hohl%The Purge: Election Year
Mark Intravartolo%Madea's Family Reunion
Mike Uguccioni%Madea's Family Reunion
Danny Martinez%The Grudge
Kory Jones%The Grudge
One Danny Yoon%The Grudge
Toyokazu Hashimoto%The Grudge
Shûichi Kishiura%The Grudge
Yoshiko Yasuoka%The Grudge
Adam McInnes%Pete's Dragon
Arthur Windus%Pete's Dragon
Tim LeDoux%Pete's Dragon
Jason Sanford%Pete's Dragon
Fay McConkey%Pete's Dragon
Eric Saindon%Pete's Dragon
Tom Meade%Pete's Dragon
Jeffrey Kalmus%Pete's Dragon
Michael Cozens%Pete's Dragon
Jade Mansueto%Pete's Dragon
Drew Nielsen%Pete's Dragon
Chloe Feodoroff%Pete's Dragon
Adam Pere%Pete's Dragon
Lluis Casals Marsol%Pete's Dragon
Lidia Martinez Prado%Pete's Dragon
Jared Krichevsky%Pete's Dragon
Joshua Min%Pete's Dragon
Howard Swindell%Pete's Dragon
Fern Hodgson%Pete's Dragon
James Knowles%Pete's Dragon
Brooke Storry%Pete's Dragon
Tony Baldridge%Pete's Dragon
John Bruno%Movie 43
Thomas L. Bellissimo%American History X
Stephen Jennings%American History X
Alan Senior%Spider
Andrew Karr%Skin Trade
Daniel Osaki%Skin Trade
Lauren Ritchie%50/50
Dottie Starling%50/50
Elbert Irving IV%50/50
Tom Caulfield%The Secret of Kells
Christian Desmares%Persepolis
Ahmidou Lyazidi%Persepolis
Florian Fiebig%Persepolis
Robert Kurtzman%The Devil's Rejects
Matt Daly%Oculus
Bret Culp%Oculus
Dennis Sedov%Apollo 18
Pauline Burns%Apollo 18
Sergei V. Kuzmin%Apollo 18
Shawn Walsh%Apollo 18
Terry Hutcheson%Apollo 18
Tim T. Cunningham%Green Room
Chris Connolly%Green Room
Lucien Harriot%Green Room
Jason Ghandi%Dying of the Light
Augie Lohman%Pat Garrett & Billy the Kid
Ignacio Lacosta%Blackthorn
Jaime Cebrián%Blackthorn
Jordi Costa%Blackthorn
Francesco Paolocci%The Barbarians
Gaetano Paolocci%The Barbarians
Justin Paul Warren%Joe
Jean-Michel Boublil%Futuro Beach
Marcelo G. García%The Secret in Their Eyes
Rodrigo S. Tomasso%The Secret in Their Eyes
Federico Cueva%The Secret in Their Eyes
Oystein Larsen%Troll Hunter
Camilla Fossen%Troll Hunter
Ivar Rødningen%Troll Hunter
Rune Spaans%Troll Hunter
Nina Bergström%Troll Hunter
Jamie McCarter%Troll Hunter
Håvard S. Johansen%Troll Hunter
Colin Doncaster%Troll Hunter
Jamison Scott Goei%Whiplash
David Lebensfeld%Whiplash
Grant Miller%Whiplash
Martin Madsen%The Hunt
Lars Werner Nielsen Lalo%The Hunt
Wes Ball%Beginners
Kevin O'Neill%Feast
Chris Longo%Feast
Jamison Scott Goei%Feast
Tim Capper%Slow West
Angela Barson%Slow West
Steve Ingram%Slow West
Lucy Ainsworth-Taylor%Slow West
Perry Costello%Slow West
Matthew Yuricich%Young Frankenstein
Jennifer Groves%Containment
Randall Balsmeyer%Full Frontal
Sean Wheelan%Eden Lake
Steven Garcia%The Legend of Hell's Gate: An American Conspiracy
Sarah M. Bavero%The Legend of Hell's Gate: An American Conspiracy
Christopher Scollard%The Legend of Hell's Gate: An American Conspiracy
Erick Schiele%Cabin Fever
Matt Westbrooke%Housebound
Tim Caplan%Dead Man's Shoes
Aaron Schultz%The Devil Inside
Brian Fisher%An Inconvenient Truth
R. Zane Rutledge%Black Rock
Bernard Garbutt%Bambi
Jack Bradbury%Bambi
Don Lusk%Bambi
Preston Blair%Bambi
Bill Justice%Bambi
George Rowley%Bambi
Phil Duncan%Bambi
Marc Davis%Bambi
Retta Scott%Bambi
Ken O'Brien%Bambi
Joshua Meador%Bambi
Art Palmer%Bambi
Louie Schmitt%Bambi
Ken Hultgren%Bambi
Arthur Elliott%Bambi
Loren White%Adulterers
Gareth Edwards%Monsters
Justin Ball%Blue Ruin
Simon Frame%Straightheads
John Rafique%Straightheads
